Supplier,Recipient,Ordered,Weapon model,Weapon category,Ordered year,Delivered year,Delivered num.,Comments,latS,longS,codeS,latR,longR,codeR
United States,Saudi Arabia,(21),AAQ-33 Sniper,Aircraft EO system,2010,2011-2012,(21),$40-42 m deal,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(37),APG-78 Longbow,Combat heli radar,(2010),2014-2016,(37),For 37 AH-64D Longbow combat helicopters,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(2742),BGM-71 TOW,Anti-tank missile,(2010),2011-2013,(2742),$177 m deal | BGM-71E TOW-2A version | for National Guard,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,13,S-70/UH-60L,Helicopter,2010,2012-2013,(13),Saudi UH-60A rebuilt to UH-60L,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,3,S-70/UH-60L,Helicopter,2010,2011,3,S-70i version | from Polish production line | for police,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(670),6V-53,Diesel engine,2011,2013-2017,(670),6V-53T version for 670 M-113A300 (M-113A4) APC from Turkey,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(155),6V-53,Diesel engine,2011,2015,(155),6V-53T version for 155 Piranha (LAV) APC from Canada,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(193),AAQ-13 LANTIRN,Combat ac radar,(2011),2016-2019,(94),For F-15SA combat aircraft,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(2592),AGM-114L HELLFIRE,Anti-tank missile,(2011),2013-2014,(2592),AGM-114R version | for AH-64 combat helicopters | for National Guard,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(600),AGM-88 HARM,ARM,(2011),2018-2019,(200),AGM-88B version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(24),AH-64E Apache Guardian,Combat helicopter,(2011),2015-2016,(24),,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(300),AIM-9X Sidewinder,SRAAM,(2011),2012-2019,(300),AIM-9X Block-2 version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,84,F-15 Advanced Eagle,FGA aircraft,2011,2016-2019,(84),Part of $29 b deal | F-15SA version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,70,F-15 Advanced Eagle,FGA aircraft,2011,2016,2,Part of $29 b deal | Saudi F-15S rebuilt to F-15SA | delivery planned 2016-2026,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,21,Patriot PAC-3,SAM/ABM system,2011,2014-2017,(21),$1.7 b deal | Saudi Patriot SAM systems rebuilt to Patriot-3 version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(3100),Paveway,Guided bomb,(2011),2013-2016,(3100),Incl 1100 GBU-24 Paveway-3 and 2000 Dual Mode Paveway,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,2,S-70/UH-60L,Helicopter,2011,2012,2,$27 m deal,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,12,S-70/UH-60L,Helicopter,2011,2013-2014,(12),Saudi UH-60A rebuilt to UH-60L version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(158),AAQ-33 Sniper,Aircraft EO system,2012,2016-2019,(82),For F-15SA combat aircraft,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,12,AH-64E Apache Guardian,Combat helicopter,(2012),2015,(12),For National Guard,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(10),DB-110,Aircraft recce system,2012,2014-2016,(10),$183 m deal | for F-15SA combat aircraft,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(25),F110,Turbofan,(2012),2017-2019,(25),Spare engines for F-15SA combat aircraft,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,600,JDAM,Guided bomb,2012,2016,(600),GBU-31B version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(63),K-6 120mm,Mortar,(2012),2013,63,Probably second-hand | M-120A1 version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(9),King Air,Light transport ac,2012,2013-2014,(9),King Air-350 version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,1,King Air,Light transport ac,2012,2013,1,Second-hand but probably modernized before delivery | King Air-350 version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,4,King Air-350 ISR,AGS aircraft,(2012),2015-2016,(4),,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(12),MD-500E,Light helicopter,2012,2013,12,$41 m deal | MD-530F version | for National Guard | for training,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(400),RGM-84L Harpoon-2,Anti-ship MI/SSM,(2012),2016-2018,(220),AGM-84L version | for F-15SA combat aircraft,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,24,S-70/UH-60L,Helicopter,2012,2014-2015,(24),For National Guard | UH-60M version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(650),AGM-84H SLAM-ER,ASM,(2013),,,For F-15SA combat aircraft | delivery probably planned 2020-2028,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(500),AIM-120C AMRAAM,BVRAAM,2013,2015-2019,(500),AIM-120C-7 version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(1300),CBU-97 SFW,Guided bomb,2013,2014-2015,(1300),CBU-105D/B version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,1000,GBU-39 SDB,Guided bomb,(2013),2017-2019,(600),,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,2,KC-130J Hercules,Tanker/transport ac,2013,2016,2,$181 m deal,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(534),M-ATV,APV,2013,2014-2016,(534),,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,25,SR-22,Light aircraft,2013,2013,25,Ordered via UK company (as part of GBP1.6 b deal) | for training,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(2176),AGM-114L HELLFIRE,Anti-tank missile,2014,2015-2016,(2176),AGM-114R version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(355),AGM-154 JSOW,Guided bomb,2014,2016-2018,(355),$122 m deal | JSOW-C Block-3 version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,24,AH-6S,Combat helicopter,2014,2016-2018,(24),$235 m deal | AH-6i version | for National Guard,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(4941),BGM-71F TOW-2B,Anti-tank missile,(2014),2015-2018,(4941),For National Guard,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(10747),BGM-71 TOW,Anti-tank missile,2014,2015-2018,(10747),BGM-71 TOW-2A and TOW-2A-RF versions | incl 9740 for National Guard,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(742),C13,Diesel engine,2014,,,For 742 LAV-700 armoured vehicles from Canada,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(60),VT-400,Diesel engine,2014,2015-2017,(60),For 60 LM-13 APC from South Africa,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(1325),M-ATV,APV,(2015),2016-2017,(1325),Recipient possibly other Middle Eastern country,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,10,MH-60R Seahawk,ASW helicopter,2015,2018-2019,(10),,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(320),MIM-104F PAC-3,ABM,2015,2017-2019,(320),For modernized Patriot SAM systems,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(3),Patriot PAC-3,SAM/ABM system,2015,2017-2019,(3),$2 b deal,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(8120),Paveway,Guided bomb,2015,2016-2017,(8120),,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(2645),JDAM,Guided bomb,2016,2018,(2645),Incl GBU-31 GBU-38 GBU-54 LJDAM and GBU56 LJDAM versions,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(2),King Air-350 ISR,AGS aircraft,2016,2019,(1),$71 m deal: delivery by 2020,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(153),M-1A2S,Tank,2016,2018-2019,(140),Delivery planned 2018-2020,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(20),M-88A2 HERCULES,ARV,(2016),2018-2019,(20),,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,8,S-70/UH-60L,Helicopter,2016,2017,(8),,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,618,AGM-154 JSOW,Guided bomb,2017,2019,(175),$302 m deal | JSOW-C Block-3 version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,24,AH-64E Apache Guardian,Combat helicopter,2017,,,Delivery planned by 2022,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,8,CH-47F Chinook,Transport helicopter,2017,,,Delivery planned by 2021,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(45000),JDAM,Guided bomb,(2017),,,Incl 27000 GBU-38 and 18000 GBU-31 versions,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,4,MMSC,Frigate,2017,,,,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(10),PTDS,AGS aerostat,2017,,,74K Persistent Threat Detection System (PTDS) Aerostats,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(100),RIM-116A RAM,SAM,(2017),,,For SeaRam SAM system on MMSC frigates,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(200),RIM-162 ESSM,SAM,(2017),,,For MMSC and Avante-2200 frigates,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,40,S-70/UH-60L,Helicopter,2017,2018-2019,(20),UH-60M version | including 8 for National Guard,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(30),S-70/UH-60L,Helicopter,(2017),,,,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,,MIM-104F PAC-3,ABM,2018,,,Delivery planned by 2024,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,,MIM-104F PAC-3,ABM,2018,,,PAC-3 CRI version | delivery planned by 2021,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,,MIM-104F PAC-3,ABM,2018,,,$279 m deal | PAC-3 CRI version | delivery planned by 2023,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,5,Mk-41,Naval SAM system,(2018),,,For 5 Avante-2200 frigates from Spain,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(7),THAAD,ABM system,2018,,,,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(360),THAAD missile,ABM missile,2018,,,,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,(59000),Paveway,Guided bomb,(2019),,,Incl 50000 GBU-12 and 9000 GBU-10 version,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Saudi Arabia,,WGU-59 APKWS,ASM,(2019),,,For AH-6i combat helicopters | selected but probably not yet ordered by end-2019,37.09024,-95.712891,USA,23.885942,45.079162,SAU
United States,Senegal,2,King Air,Light transport ac,(2011),2011,2,Second-hand | King Air B-200 version | incl for civilian use,37.09024,-95.712891,USA,14.497401,-14.452362,SEN
United States,Senegal,2,CT7,Turboprop,(2013),2017,2,For 1 CN-235 transport aircraft from Indonesia,37.09024,-95.712891,USA,14.497401,-14.452362,SEN
United States,Senegal,2,CT7,Turboprop,(2017),,,For 1 CN-235 MP aircraft from Indonesia,37.09024,-95.712891,USA,14.497401,-14.452362,SEN
United States,Senegal,25,ISC,Diesel engine,(2017),2018,(25),For 25 Ejder Yalcin APC from Turkey,37.09024,-95.712891,USA,14.497401,-14.452362,SEN
United States,Senegal,(4),FJ44-4,Turbofan,2018,,,For 4 L-39NG trainer/combat aircraft from Czech Republic,37.09024,-95.712891,USA,14.497401,-14.452362,SEN
United States,Senegal,2,TPE-331,Turboprop,2018,,,For 1 C-212 MP aircraft from Indonesia,37.09024,-95.712891,USA,14.497401,-14.452362,SEN
United States,Serbia,1,PA-34 Seneca,Light transport ac,2009,2012,1,$3.5 m deal | PA-34-220T Seneca-5 version | incl for training and aerial survey,37.09024,-95.712891,USA,44.016521,21.005859,SRB
United States,Seychelles,1,Cessna-150,Trainer/light ac,(1990),1990,1,Supplier uncertain,37.09024,-95.712891,USA,-4.679574,55.491977,SYC
United States,Seychelles,2,TPE-331,Turboprop,(2012),2013,2,For 1 Do-228 MP aircraft from India,37.09024,-95.712891,USA,-4.679574,55.491977,SYC
United States,Seychelles,2,TPE-331,Turboprop,(2015),2018,2,For 1 Do-228 MP aircraft from India,37.09024,-95.712891,USA,-4.679574,55.491977,SYC
United States,Singapore,(350),6V-53,Diesel engine,1985,1988-1991,(350),For modernization of 350 AMX-13 tanks to AMX-13SM-1,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(150),RGM-84 Harpoon,Anti-ship missile,(1986),1988-1994,(150),For Type-62 (Victory) corvettes and modernized TNC-45 (Sea Wolf) FAC,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,24,A-4B Skyhawk,FGA aircraft,1989,1990,24,Second-hand but modernized with US components to A-4S1 version in Singapore,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(3),TPQ-36 Firefinder,Arty locating radar,(1989),1990,(3),Part of $31 m deal | no. could be 4,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,3,TPQ-37 Firefinder,Arty locating radar,1989,1990,3,Part of $31 m deal,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(200),BGM-71 TOW,Anti-tank missile,(1990),1995-1996,(200),BGM-71C ITOW version | for AS-550C2 helicopters,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(50),AGM-65 Maverick,ASM,1991,1992,(50),AGM-65D version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,20,RGM-84 Harpoon,Anti-ship missile,1991,1994-1995,(20),AGM-84 version for Fokker-50 ASW/MP aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,9,F-16A,FGA aircraft,1992,1993,9,Second-hand | $330 m 3-year lease | for training in USA only | incl 2 F-16B version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,1,TPS-77,Air search radar,1993,1997,1,AN/FPS-117 version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,50,AIM-7M Sparrow,BVRAAM,1994,1997-1999,(50),Part of 890 m deal | for F-16C combat aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,36,AIM-9M Sidewinder,AIM-9S,1994,1998,(36),Part of $890 m deal | AIM-9S version | for F-16 combat aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,6,CH-47D Chinook,Transport helicopter,1994,1996-1997,(6),Incl 3 for SAR | delivered to Singapore 1999 after training in USA since 1997,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,18,F-16C Block-50/52,FGA aircraft,1994,1998,(18),$890 m Peace Carvin-2 deal | F-16C Block-52 version | incl 10 F-16D,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,2,S-211,Trainer/combat ac,(1994),1995,(2),Ex-Haitian aicraft (but never used) sold to US company and sold to Singapore,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(1000),6V-53,Diesel engine,(1995),1996-2000,(1000),6V-53T version | for modernization of M-113 APC,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(500),6V-92,Diesel engine,(1995),1997-2004,(500),For Bionix IFV produced in Singapore,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(5),AAQ-13 LANTIRN,Combat ac radar,(1996),1999,(5),,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(5),AAQ-14 LANTIRN,Aircraft EO system,(1996),1999,(5),AN/AAQ-19 Sharpshooter version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,12,F-16C Block-50/52,FGA aircraft,1996,1997,(12),Leased from producer for 30 months | bought after lease | for training in USA | F-16CJ Block-52 version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,24,RGM-84 Harpoon,Anti-ship missile,1996,1997-1998,(24),$39 m deal | AGM-84 version for Fokker-50 ASW/MP aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,12,F-16C Block-50/52,FGA aircraft,1997,1999-2000,(12),$350 m Peace Carvin-3 deal | F-16CJ Block-52 version | incl 2 F-16DJ,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,4,KC-135 Stratotanker,Tanker/transport ac,1997,1999-2000,(4),Second-hand | $280-500 m Peace Guardian deal | modernized to KC-135R before delivery,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,6,CH-47D Chinook,Transport helicopter,1998,2000,6,CH-47SD version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,8,AH-64D Apache,Combat helicopter,1999,2002,(8),Part of $629 m Peace Vanguard deal (incl $26 m for Longbow radars) | stationed in USA until 2006,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,2,CH-47D Chinook,Transport helicopter,1999,2001,(2),CH-47SD version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,2,CH-47D Chinook,Transport helicopter,1999,2000,2,CH-47SD version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(20),AIM-7M Sparrow,BVRAAM,(2000),2001,20,,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(60),AIM-9M Sidewinder,AIM-9S,(2000),2001,60,AIM-9S version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,8,APG-78 Longbow,Combat heli radar,2000,2002,(8),$26 m deal | for 8 AH-64D combat helicopters,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(730),Caterpillar-3126,Diesel engine,(2000),2001-2013,(730),For 730 Bronco APC produced in Singapore,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,6,EDO-980,ASW sonar,(2000),2007-2009,6,For 6 Lafayette (Formidable) frigates from France,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,20,F-16C Block-50/52,FGA aircraft,(2000),2004-2005,(20),Peace Carvin-4 deal | F-16D Block-52+ version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,2,S-70/UH-60L,Helicopter,2000,2002,(2),,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,18,AAQ-13 LANTIRN,Combat ac radar,2001,2004-2005,(18),For F-16 combat aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(192),AGM-114K HELLFIRE,Anti-tank missile,(2001),2005,(192),For AH-64D helicopters,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,12,AH-64D Apache,Combat helicopter,2001,2005,(12),$617 m Peace Vanguard deal | stationed in USA until 2006,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,100,AIM-120C AMRAAM,BVRAAM,2001,2002-2003,(100),$85-100 m deal | for F-16 and possibly F-5S combat aircraft | stored in USA until 2003 when delivered to Singapore after China and Viet Nam introduced similar AA-12 missiles in 2002/2003,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,12,APG-78 Longbow,Combat heli radar,2001,2005,(12),For 12 AH-64D combat helicopters,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(54),M-109 chassis,Gun chassis,(2001),2001-2005,(54),For use as chassis of SSPH-1 Primus self-propelled gun (with Singaporean 155mm gun turret) ALV and command post produced in Singapore,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(57),AGM-65 Maverick,ASM,(2003),2005,(57),AGM-65G version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,50,AIM-120C AMRAAM,BVRAAM,2004,2006,(50),$25 m deal | AIM-120C-5 version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,12,F-15E Strike Eagle,FGA aircraft,2005,2009-2010,(12),$1 b NFRP or Peace Carvin 5 programme | F-15SG version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,6,S-70B/SH-60B Seahawk,ASW helicopter,2005,2009-2010,(6),SH-70(N) version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(24),AAQ-33 Sniper,Aircraft EO system,(2006),2009-2012,(24),For F-15 combat aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(100),AIM-120C AMRAAM,BVRAAM,(2006),2009-2010,(100),For F-15SG combat aircraft | AIM-120C-5 version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,50,JDAM,Guided bomb,(2006),2009,(50),,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(24),Tiger Eyes,Aircraft EO system,2006,2009-2012,(24),For F-15 combat aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(200),AIM-9X Sidewinder,SRAAM,(2007),2009-2012,(200),For F-15 combat aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,12,F-15E Strike Eagle,FGA aircraft,2007,2010-2012,(12),$1 b deal | F-15SG version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,4,G-550 AEW,AEW&C aircraft,2007,2009-2011,4,Ordered and delivered via Israel | AEW systems fitted in Israel,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(84),Paveway,Guided bomb,(2007),2009-2011,(84),Incl 28 GBU-10 and 56 GBU-12 version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(20),AAQ-33 Sniper,Aircraft EO system,2008,2010-2011,(20),For F-16 combat aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(60),AGM-154 JSOW,Guided bomb,(2008),2008-2010,(60),AGM-154A and AGM-154C version | for F-15SG combat aircraft,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,200,AIM-120C AMRAAM,BVRAAM,(2008),2013-2016,(200),AIM-120C-5 and AIM-120C-7 versions,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(168),GMLRS,Guided rocket,(2008),2010-2012,(168),For HIMARS MRL,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,1,Gulfstream-5,Light transport ac,2008,2012,1,G-550 version | for civilian company for 20 year training of Singaporean air force pilots,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,18,M-142 HIMARS,Self-propelled MRL,2008,2010-2011,(18),,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(450),C-9,Diesel engine,2009,2010-2018,(450),For AV-81 Terrex (Terrex-1) APC/IFV produced in Singapore,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,35,JDAM,Guided bomb,2009,2010,(35),,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,15,MaxxPro,APC,2009,2009,15,MaxxPro Dash version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(24),F-124,Turbofan,2010,2012-2014,(24),For 12 M-346 trainer/combat aircraft from Italy,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,8,F-15E Strike Eagle,FGA aircraft,(2010),2013,(8),F-15SG version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,670,JDAM,Guided bomb,2010,2011-2012,(670),$40 m deal,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(12),ScanEagle,UAV,(2011),2012-2013,(12),For modernized Victory corvettes,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(124),Paveway,Guided bomb,(2012),2014,(124),Incl 40 GBU-10 Paveway-2 and 84 GBU-12 Paveway-2 versions,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,2,S-70B/SH-60B Seahawk,ASW helicopter,2013,2018,2,,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,100,AIM-120C AMRAAM,BVRAAM,2014,2016-2017,(100),AIM-120C-7 version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,20,AIM-9X Sidewinder,SRAAM,2014,2015-2016,(20),AIM-9X Block-2 version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,8,F-15E Strike Eagle,FGA aircraft,(2014),2016-2017,(8),F-15SG version,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,348,GMLRS,Guided rocket,(2014),2015-2016,(348),,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(70),APG-83 SABR,Combat ac radar,2015,2017-2019,(30),For modernization of 70 F-16 combat aircraft | delivery planned 2017-2023,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,917,JDAM,Guided bomb,2015,2016-2017,(917),,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,(10),CH-47F Chinook,Transport helicopter,(2016),,,Delivery planned from 2020,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,,GBU-39 SDB,Guided bomb,2017,,,,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,6,TPQ-53,Arty locating radar,2017,2018-2019,(6),$63 m deal,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Singapore,4,F-35B Lightning-2,FGA aircraft,(2019),,,Selected but contract not yet signed by end-2019,37.09024,-95.712891,USA,1.352083,103.819836,SGP
United States,Slovakia,4,AE-2100,Turboprop,2014,2017-2018,4,For 2 C-27J transport aircraft from Italy,37.09024,-95.712891,USA,48.669026,19.699024,SVK
United States,Slovakia,9,S-70/UH-60L,Helicopter,2015,2017-2019,(9),$261 m deal | UH-60M version,37.09024,-95.712891,USA,48.669026,19.699024,SVK
United States,Slovakia,30,AIM-120C AMRAAM,BVRAAM,2018,,,AIM-120C-7 version | for F-16V combat aircraft,37.09024,-95.712891,USA,48.669026,19.699024,SVK
United States,Slovakia,(100),AIM-9X Sidewinder,SRAAM,2018,,,For F-16V combat aircraft,37.09024,-95.712891,USA,48.669026,19.699024,SVK
United States,Slovakia,14,F-16V,FGA aircraft,2018,,,EUR1.6 b ($1.8 b) deal | delivery planned 2022-2024,37.09024,-95.712891,USA,48.669026,19.699024,SVK
